股票代码,涨跌链接字符串
sh603931,010000101100201100101110000000101000100101000000100011111001
sh603713,110101111010101100101110101010001000111011101110101100110101
sh600880,001101111110101100111110100010111000100101100101101000011111
sh688350,011001110101111000011011100000111000101100001000000100011000
sh603172,110000111110101010001010001001111001110100001110001000111100
sh603195,001001101011011100000111110011001111001001011000100100101101
sh688690,111001112100101100011010100011101101100101100100100000011100
sh688108,010000101000111100011010100100101000011001100100001000111100
sh603345,010001110111101001001010011111010110110011100111001000001101
sh601898,011101000111000111000001010111000110101100101001000110110001
sh600202,120000111100101111101111100000111001101101100100101100011101
sh603596,100000101000011010110010011000101111000101100001101011101100
sh600125,011101110001000100101011100010010100111100100001001100101101
sh600860,000000111100110021000111101000111001100101110000101100011101
sh600249,011100112111001001001011110112011010111101101010001000011101
sh603439,011101110110101100000010110000101000011111000101001000111100
sh600508,011101110101100101000010100010010100001100100101001100111100
sh600173,110100110000001110111000101000011000110110101001101100011100
sh688420,011001110010101110001111101000111000110111001100111010011000
sh688209,011001111010111000101110000000011000000101010001100010011100
sh688099,101000111000100010001110101000001010000101111000000111011100
sh688568,100001101000101000011111111000010101000111010100011010011101
sh600029,010101101001101000001010001010101110101000010111000100110110
sh601607,010101110001010001000001111110101100010111000100100000011101
sh600319,000100111110111111101111001110111000110101001101001000011000
sh600343,010000211110101100011111101010111001100100100100000100011111
sh603880,011101111100101000001111001101001001011101101100120000011000
sh600975,010102110100100100001111101010011100110111101101100100011101
sh600106,000100101001111110101110001011011000111111011111011010001001
sh688153,111001112000110000001110101000101000100100111100001110111100
sh600416,010000111100011010100111101000101001111101110101101100011101
sh600820,010101100001011101110000101010010101000101101101011000001101
sh688217,011100111010001100101110100001101000010101101100101000111110
sh600686,010000111000101100100111101010101100110201000101001011010101
sh603071,010101111101101111100100110011011100111001100100110100111101
sh603315,111000101100101010110110101000101000100101110101001010011101
sh603230,010101111011101101111010100000011000111101111111100000011000
sh605303,010100111100101010001111101101111000112001111100101110011011
sh688389,011001101000101010001110100000011110100101100101001100011101
sh603001,011101111110101110001111110001011010110011100100000100011100
sh600081,111001111100101110001111000010101011001201100110001100011100
sh603693,120211010100101011100110101010011100110001100110001000011100
sh601949,011101111110001100001010100010110000100101110101101001011110
sh688166,011101111010111111121010100100111000010100101101200010100001
sh600682,011101110100100100001010100110011100010101100100100000011101
sh600763,010101111000111010001110101110001001000101000001101000011100
sh688379,111000111000111111111011101001111011001001110010001100111110
sh688556,010001111000100010001110200000100000100101110101001010011100
sh600057,010101100011101101111010011011010000111000001101110100101111
sh688280,001000111100101110101221001010010010010201010101101010011100
sh600721,110100111100111101001011100101101001110111101100001000011000
sh603660,010100101100111010110110101010111000101101111000101100011001
sh600422,111101111111100001000101110100001101011000001100001110101101
sh600237,011000101110111110001111100010110001100101010101001010111101
sh603738,001000101000111010001110101000101000100101110100110011111000
sh603040,101000101000111111011110001110100011011001010001101010001100
sh688189,011100111100101100001110101001111001010111101110001000011000
sh603658,010101111000100100100010111000101001011111001100000100111101
sh600637,001101111001111100001010100010011000100101010001101100011111
sh600889,001100111110011010101200101000010000111001011000001100011000
sh600037,001101110000001010111110001010111000100111011001001000011101
sh688253,011001111010111101100110100010101100100101100101000100011101
sh601117,011101100000110110010100111110010100100110101001011000001101
sh600305,010101110111101101101000000001011000111001100100000000111101
sh603321,111000111110111110001111100010111100111101101000101000111100
sh603607,010100111000101110011110100011111022211000101111001000010001
sh603387,011100111000111111000110100101101101010111100101000000011101
sh603662,000000111110001010001110101000101000000101110010101010011101
sh600048,001101110111110001000100001010110000010111110001001000111101
sh600838,010101111101110100101011100010011000000101100101101000011111
sh603095,101000111100001010101110101000111100100110100100111000011001
sh600916,100001110101001100001110000101011100111001100001110000010101
sh605133,000001110100001011011210011001100010010000010101111011011110
sh688660,011001101100111012101110100010110111000101001001111010101010
sh603131,011001101100111011001110111000110000110111110000001110011100
sh600031,001001101011111010001010011000100110001110001000011100111001
sh603078,110100112100101100010111000010101100110100011101001100111100
sh600757,110101100011011101011010010000011000101111010011101001011011
sh600737,010101110100100001001111000010011100101011000101100001111010
sh688292,101101101000001110001110101000110000100101001100101000011111
sh603909,111100110100110101001010101000111000100101101100000000011110
sh601579,011111120000111001202000111001121210110110000101101101010001
sh688184,001010111101000100000101110001111100110101100011101000111011
sh600789,011101111110111101001011100111101011010111000101001000111000
sh600769,011100111100101110101111110000111000100001010101001000011110
sh600548,110101111001010001100101011101010110001010001000000000001101
sh600977,011101110001101000101110101110011100110101111000101001011111
sh600639,010101111000111101100010100110010000010111100100101000111100
sh603156,111111100001101011000001010001011100111001100100000000101101
sh600539,001100111100101111011010110011100001100101010100001010011010
sh603202,0000010111010101011000101100101101001101001
sh605218,110100111000111110101110101010011100110110111100001010011100
sh601021,010101111011100000010111001011111100111000011111000000010101
sh603068,110000101000101000101110101000101010100101111100001010011100
sh603190,011000111110111110001110101011101110010100100100200100011001
sh688197,011100111100001101000110100110111110010111100101100000011001
sh688456,110000101000101010100110101010011000100100010011001000111100
sh601995,011101111001111000100010101010011100100111110001101100011100
sh600480,001000201100001010011110001000101101110000010101100110011100
sh688411,100101111001111010101200101100010000101101001100111010011100
sh605189,011100111110101111001011110111001001110111101001100000011011
sh600188,010001100101100000100010100110000100101100100111010100110000
sh603015,110000101000101011101110101000110001101101010100201010011101
sh605018,001000111000111010101110101010101001101101121001101011011110
sh600833,010101110100101100101011100011111010110111000100101000011101
sh603823,011100110110101111001011100101111101110101211120001002111001
